,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Label,B,B,C,A,C,A,B,A,A,B,B,A,C,B,A,B,C,B,A,C,C,B,B,A,B,B,A,B,A,A,C,B,C,C,C,C,B,A,C,B,A,C,A,C,C,C,B,B,B,C,A,C,C,A,B,A,B,B,A,A,B,C,C,C,B,B,B,B,C,A
['1+10'],0.0,0.00042157864214282056,0.00022625242020367026,0.0008074548097535703,0.0003112675990672876,0.0,0.0003913704728115099,0.0007066248279665099,5.500961830331971e-07,0.0002585042022937009,0.000150072004072213,0.0004923417172898546,0.00013522919244324133,0.0,0.0009898794761541985,0.00039117778203444505,0.00013549160748142178,0.0002773836568516234,0.0004969644785227475,6.276710393455693e-05,0.00011624178406925597,0.0001866754478214857,0.0,0.0003375248381468961,0.0,0.0,0.0005925833018477542,0.0003486465799574089,0.0,0.00018213149961149156,2.7282849845802062e-05,5.720607788730788e-05,4.3104525759391867e-05,0.0,4.0065887138317875e-05,0.00013918871050246814,0.0,0.00021532033629967075,3.091597400314628e-05,5.4521263989076904e-05,0.0,0.0,9.78549209340917e-05,0.0,0.00033559994500973416,2.5495855660226398e-05,7.159865120490306e-05,0.00012313733643001522,5.329382442833141e-05,0.00012271691063065932,0.0,0.0,0.0,0.0,0.00010219555252616121,2.933044256483147e-07,4.6662833924485864e-05,7.883873507003723e-05,0.0,0.00013447668828750738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+11'],0.00186941445985824,0.0,0.0,0.0,0.0,0.0016795269455770418,0.0,0.0,0.0,0.0005432339599451121,0.0,0.0,0.0,0.0,0.0,0.0030721904450103496,0.0006756385185495152,0.0019167848625881922,0.0008304742078111627,0.0,0.00065553400155973,0.0,0.0,0.0027635735213873947,0.0008846845212154809,0.0,0.003472348002394079,0.002486254747996314,0.006201332894981568,0.0,0.0006253164285254532,0.0035621740847819605,0.0,0.0005321408652546032,0.001805263031083403,0.0,0.0026018233751695366,0.0035073739555303448,0.0,0.0,0.004074340138363233,0.0029597952143470157,0.00402285271338348,0.0037032415616767263,0.0,0.0,0.0,0.002869995228565667,0.0014182877778031488,0.0,0.0,0.0020878359006954814,0.0019507479191021916,0.0,0.002885662083632103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+12'],0.003973168995258005,0.0008638344958072174,0.001363896631083525,0.007769696794590442,0.0010446660530090367,0.007633018526635817,0.003347875008688005,0.007440994282766661,0.005947658547775219,0.0030858685887246357,0.002148203725093661,0.005608991584633887,0.0014808157121899634,0.0,0.009823189180973054,0.005249191989549309,0.0019519057582577431,0.0042864459499164,0.0023618028671409277,0.0016562989302094798,0.0007794138270105385,0.001001884005336892,0.001865130527214246,0.008999592983776415,0.0044487054418991985,0.0,0.008592500135701446,0.0028273499791560135,0.011245745150760992,0.009659503900698927,0.002519079990152708,0.006969183534537661,0.0030632526869074166,0.0019150042572751943,0.002263367994437456,0.002387415394229749,0.003708500346078492,0.008466508117135332,0.0018991726234321427,0.004417743639117736,0.00863286929971878,0.002260036412320944,0.009043212500361636,0.002405691197451505,0.002079005156827491,0.0018195104612687132,0.003191730806621591,0.0036209500584413255,0.0038441115225932906,0.001730114250662145,0.0,0.0019884743805354318,0.001933139094177739,0.005989016538883448,0.0032667013085339418,0.0,0.002950077185982031,0.0027092011629612353,0.006011895315300127,0.005260738519039176,0.0010897369457032772,0.0,6.169173382792211e-05,0.0,0.0,0.0,0.0016312656580462154,0.001880153625474855,0.0021637832127546523,0.006047271998679986
['1+13'],0.0,0.0011085911652011712,0.0,0.0,0.0,0.0022991253756761885,0.0,0.007970885526005231,0.0026072061490476574,0.0039779778339326145,0.0028179664512893313,0.012115703407902408,0.0,0.0,0.0012410688682081572,0.00018913080540667001,7.660162112760838e-05,0.00021134539981959024,0.0,0.0,0.0,0.0,0.00023311513629166805,0.0,0.0008407389828983098,0.0,0.0019552582803342394,0.0010653417136058314,0.0,0.0,0.00043196530267755763,0.001816821473039789,0.0005238921650604746,0.0,0.00012787051611124213,0.0002878181527386509,0.005209650479368726,0.006232968718074276,0.0,0.007311459697984944,0.01453546445532695,0.001203786244690246,0.0015800203725641533,0.001225874440380815,0.0005294036719474838,0.000166541792686627,0.0071265185001269825,0.008327194611472896,0.009413779931210524,0.0,0.0,0.000545803870737379,0.0,0.07454572279515127,0.004554070576708526,0.0,0.0,0.0032733461343678457,0.0,0.0,0.009031884277832336,0.0,0.0,0.0,0.0,0.0,0.0034271876988602205,0.0,0.0,0.0
['1+14'],0.0024316955880634796,0.002586416040748385,0.0014682827836963264,0.007644689543674755,0.0011744125977295437,0.008457835589210266,0.003172015158594557,0.006513980914874483,0.0033294977113913138,0.0017713433557354178,0.002908671576407398,0.004331498721996877,0.0015073701240611247,0.0,0.008616505814891658,0.003110457890123016,0.0006710308259881701,0.004221132895037817,0.010925821723085066,0.002081468253564217,0.0019448580961814327,0.003799882420182751,0.00495132603310675,0.010890466174863873,0.005449484716101455,0.0,0.009676167101477241,0.0013665515253309083,0.007999706403461055,0.008219621463383443,0.0014279410150664356,0.004459856940888181,0.0016308173804233394,0.0013620571403049548,0.0013331503105100289,0.0008569766029284615,0.002568520799655174,0.006775279789060998,0.001238102556701011,0.0038099511192579666,0.005101432359326368,0.0018537287527376127,0.00774545149591564,0.0018650680437446116,0.000885422402992667,0.001144304171644991,0.002367887331504012,0.0025876928295777823,0.0021220045149590245,0.0014409633547944444,0.0,0.001727524373282544,0.0015103069731299723,0.003890085386206261,0.0,0.0,0.0,0.00010906317600954176,0.0004782221196610838,0.00033506571034398416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+15'],0.0,0.0034355696008094147,0.0017556138383752874,0.009544445760513514,0.0013907103308930927,0.010294210264774128,0.004348996917072858,0.008094180599313655,0.0,0.0035961824675089134,0.003837235480193551,0.0,0.0017887188082882698,0.0,0.009039874215549405,0.004845503593726627,0.001910842347330049,0.0,0.009476560512687556,0.0018229971368378377,0.0,0.005078693638405678,0.0029219074043104884,0.009317568637240238,0.004783474591516086,0.0,0.009580841481219057,0.00426458247094916,0.007120393916511287,0.0,0.0019314476037347972,0.0038224365692506716,0.0016602444731577172,0.0,0.0018745487940494106,0.0023159352209767533,0.0,0.0,0.0,0.0,0.006414843574492567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014163483944802924,0.0,0.0,0.0008022412633837934,0.0,0.0029728320811760424,0.0,0.0018904697908656237,0.0018919873989970304,0.0021145009526945756,0.004389444408964895,0.0,0.0,0.0,0.0,0.0,0.0,0.024604336663243853,0.001061323883647148,0.0,0.00537168044029967
['1+16'],0.0484973063251707,0.030047594402989042,0.013716331061428375,0.0752429841944599,0.0028836151270216085,0.09556381874667745,0.008289192597641798,0.014173405547450516,0.08047949919891896,0.009995117623011515,0.03980613657923217,0.01801589023320528,0.003982774539174924,0.0,0.027705626329122098,0.01013586627208585,0.002795436219065041,0.008074516377657876,0.011569005600327907,0.002017485007800909,0.001844781229438612,0.005599778247300045,0.005212547582350257,0.012611169518417824,0.0,8.170742915113105e-05,0.012217729089007609,0.0052274697799318025,0.023520879325563113,0.016762717777310813,0.0027579861810515848,0.007492861609143817,0.0021658860139386975,0.0018992178572483913,0.0,0.002192501768603224,0.006440075145181737,0.0,0.0017417668978174548,0.00675456734359798,0.010713882080724714,0.0,0.016500984033463298,0.003037865926258013,0.001882342354730783,0.0014786120233866976,0.005644220546530421,0.006413117367775851,0.006249634522762938,0.0014425285413937482,0.0,0.001618540516208055,0.0013166832144302517,0.013247402017970769,0.004922711269187078,0.0,0.007836491699710518,0.006243608776562556,0.0072793601309702905,0.0019298837634750478,0.0003802349670230465,0.0,0.0,0.0,0.0,0.0,0.00024651325121219787,0.0,0.0009308664370695329,0.004103095069958044
['1+17'],0.0025998629945359346,0.0011553720163329322,0.0004274411714817727,0.0024935063728158883,0.0009542716794267868,0.00255494597700229,0.003466402385797774,0.003714199061275036,0.0032271905183046553,0.0012284140852404828,0.000507375809508118,0.0031036313807087114,0.00045118851243654436,0.0,0.0008184052984918607,0.00039060294641522894,6.0571587704065006e-05,0.0001700374123158938,0.0009910784260138885,7.606865479732464e-05,3.512117365515876e-05,7.218574585883479e-05,0.00014308933517746713,0.0001454596523378043,0.00013812057193776818,0.0,0.0006003755277595858,0.00012628475323805448,0.0005047810966105592,0.00011723898884858505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011623730036299331,0.0,0.0,0.0,0.0,0.0005010914362235697,0.0,0.000310495997430244,0.00029215152084534856,0.00020356436268166816,0.00020225590010584943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+18'],0.0001732413628187365,0.00013359665687176733,0.00010384581765543974,0.0005500099915323113,7.737569497122393e-05,0.0005738524411798055,0.00029107756973972685,0.0005325860635592121,0.0005009820282962957,0.00013603324000434488,0.0003927477705259615,0.0008221580047104709,5.487141005608216e-05,0.0,0.000810488644280017,0.00024108501997161183,0.0,0.00022629517985030175,0.001085408166622987,0.00012425111736886091,0.00026441375375959366,0.0001723601400821723,0.0006018362896988126,0.0012658030928460412,0.0005036997685381982,0.0,0.001644378309650251,0.0006710035522427999,0.0014004422226247689,0.0014288898478571285,0.0002963096994294628,0.0004981703902703215,0.00021626748491600624,0.00024889302152456363,0.00023339318607385108,0.00031724697477439773,0.0007149852594927843,0.0014799994589348177,0.00022686473832010402,0.0009260997564189064,0.0014703265289454398,0.0003127092604280552,0.0015031745021473943,0.0004703731102713682,0.0002694359512503804,0.00017862446860717482,0.0006706283325302397,0.0008391282303565369,0.0007179368796094042,0.0002113761139338496,0.0,0.0003537743425252779,0.000323800170478065,0.001571043766929423,0.0009367273946820951,0.0,5.966033887071166e-05,6.006768710171906e-05,0.00023592324765515978,0.0001200429255149498,0.00012704156986505718,0.0,0.0,0.0,0.0,0.0,9.617248536554016e-05,6.963864409421645e-05,2.010751538806329e-05,0.00029000998895730356
['1+19'],0.009339035126040039,0.0064377627532261825,0.002706311320632294,0.020941494548094696,0.0020406473225979614,0.025949434209439907,0.014503726134910104,0.027284247277017514,0.02400513313172355,0.014044109209197748,0.016310879616996427,0.025807339896774063,0.0024518792846370666,0.0,0.020561852420183685,0.01096326042436481,0.002701556717075542,0.011400347122010655,0.015842471449547955,0.003060257862053694,0.0030327002740988505,0.0058626399597055505,0.01252058668382708,0.02258601613856156,0.012364945294029634,0.0,0.023825363203411998,0.015032543699082425,0.026774419861997474,0.02637004453944086,0.004440257409009215,0.016109702876189305,0.003416309626055679,0.003912667537801589,0.0038423438720339115,0.004393314164185017,0.02111039591700307,0.037025322327452946,0.003618537239894964,0.021334692942006607,0.03950488715058786,0.004760161881466866,0.03048609754770825,0.006819363358207667,0.0029199883099292655,0.004777096485725049,0.019091664022867105,0.022280404389966268,0.02206375754789744,0.0053346892749089195,0.00029683075781113187,0.00025431050094486734,7.651153677314744e-05,0.00018905391170865373,0.026635490725237826,0.0,0.03089204914969563,0.025190801347015263,0.047028660167271315,0.0486042218295597,0.014905326038942606,7.328991245849545e-05,6.343134844928823e-05,0.0,0.0,0.00026733731986305914,0.01015257203677691,0.010811019108259295,0.008071963996269757,0.02381138159421011
