,29,9,3,46,58,55,45,18,60,32,11,24,49,56,6,65,16,19,39,27,22,17,5,47,33,50,26,67,54,20,37,2,41,42,44
Label,A,A,C,C,B,B,C,B,A,B,B,A,B,A,A,B,B,A,C,A,B,C,C,B,C,C,B,B,A,C,B,B,A,C,C
['1+46'],99480.043,117841.365,0.0,0.0,127472.23,157400.209,0.0,117035.379,93262.723,85146.327,172012.715,114972.569,124499.915,0.0,137060.464,85215.128,209663.966,146501.216,0.0,181739.245,151265.144,0.0,0.0,135469.192,0.0,0.0,0.0,122540.786,0.0,0.0,77625.766,132259.709,77724.327,0.0,0.0
['1+47'],0.0,6386.484,0.0,0.0,23489.679,16731.932,4562.973,0.0,18943.312,3884.7,5455.12,0.0,8164.513,0.0,0.0,5744.334,3312.201,0.0,0.0,0.0,4794.351,1914.405,190.205,8975.552,0.0,4515.887,0.0,6582.995,21241.672,4297.388,5002.905,0.0,5462.634,4886.391,0.0
['1+48'],0.0,0.0,0.0,5173721.19,2519314.73,4570821.0,0.0,0.0,0.0,3354136.91,0.0,0.0,5236144.87,0.0,0.0,0.0,0.0,0.0,3678674.44,0.0,0.0,0.0,0.0,5280507.29,3536833.38,6786580.77,0.0,1784235.76,5981170.9,0.0,2397446.99,0.0,3460311.94,4396584.47,0.0
['1+49'],50599.722,0.0,0.0,0.0,31031.445,61499.441,28745.304,0.0,0.0,0.0,0.0,0.0,26549.468,0.0,0.0,0.0,0.0,0.0,10998.822,0.0,0.0,0.0,0.0,27356.927,0.0,0.0,0.0,10264.293,143902.162,0.0,0.0,0.0,66196.396,23172.942,0.0
['1+50'],435623.188,912457.54,775526.989,429151.311,335433.406,290247.777,692137.883,1007161.27,0.0,0.0,1458785.95,647989.6,342734.999,0.0,749278.24,0.0,967938.622,766056.132,871728.537,597493.755,770483.643,736271.838,539878.963,674767.008,446870.24,681982.818,0.0,234474.496,0.0,747056.817,444064.924,563862.585,315188.762,688102.876,356869.492
['1+51'],13669.464,17032.188,14034.295,0.0,6233.548,33172.733,20541.197,22987.877,6555.206,13138.355,0.0,24152.226,0.0,0.0,16775.818,0.0,14833.418,0.0,7878.828,30682.605,21763.892,15021.512,7620.971,0.0,0.0,22986.825,0.0,11499.18,0.0,12333.867,26354.666,14602.006,22024.811,0.0,0.0
['1+52'],0.0,154373.062,83847.058,0.0,0.0,0.0,0.0,104118.422,0.0,88465.666,146964.504,0.0,0.0,0.0,94159.645,0.0,98804.629,109493.106,0.0,139391.202,107797.023,172432.262,89510.162,0.0,133505.338,0.0,0.0,0.0,0.0,192083.899,0.0,78579.419,0.0,0.0,50984.203
['1+53'],38052.858,122328.82,104011.776,47962.072,57937.217,0.0,0.0,67801.356,67704.984,38651.312,121769.912,0.0,61294.334,0.0,131232.038,0.0,90278.637,67504.193,32034.599,78328.196,175857.674,85741.842,134569.383,91321.543,0.0,49016.358,0.0,81826.326,0.0,84071.887,42576.192,95253.078,40415.502,0.0,0.0
['1+54'],157406.079,145305.408,0.0,0.0,195207.482,0.0,0.0,291825.1,153629.043,167442.812,247789.385,247337.183,291708.851,0.0,187470.778,0.0,207536.934,253690.523,0.0,195402.841,307544.494,0.0,0.0,276023.277,0.0,0.0,0.0,181867.412,0.0,0.0,155330.287,264574.667,148870.771,0.0,0.0
['1+55'],453200.83,502212.586,90861.64,541806.183,330602.798,879497.283,263697.532,411406.799,285085.924,390553.78,446287.031,449139.987,680143.313,0.0,463909.365,280936.628,396193.984,454951.397,411870.248,522857.18,428078.865,363518.68,191030.481,724086.692,281807.489,646843.461,25019.223,422470.896,1055387.88,314729.523,527653.895,289669.209,475370.842,264547.185,403961.321
['1+56'],98554.855,129236.023,143756.621,263512.918,115204.656,245101.142,248024.462,292659.244,120807.689,121133.121,125236.799,224825.857,217274.271,0.0,139258.354,68333.525,232534.812,257725.7,200325.091,292855.469,228164.432,282665.829,149358.061,219715.281,161148.862,292501.127,0.0,98108.298,236504.427,330827.633,148016.255,100879.637,170650.041,211994.296,260998.385
['1+57'],0.0,4504515.12,3243531.3,0.0,4633710.96,0.0,0.0,4864390.52,4193535.43,0.0,3721549.44,4812789.98,0.0,0.0,3449855.31,0.0,4185075.17,4682724.23,0.0,0.0,5591329.84,4711765.31,3096065.96,0.0,2552269.54,4666079.54,5428668.51,0.0,0.0,4840520.03,0.0,0.0,0.0,0.0,0.0
['1+58'],13565.236,57489.138,18702.599,18170.722,17568.999,0.0,0.0,14872.827,0.0,0.0,18412.025,13118.199,0.0,0.0,25525.351,0.0,20426.706,11617.223,0.0,50627.388,0.0,0.0,111151.997,0.0,0.0,52127.588,0.0,0.0,0.0,7075.642,0.0,22317.61,0.0,0.0,0.0
['1+59'],22062.294,16147.293,11175.623,25492.651,37482.888,18065.534,3251.051,7015.965,0.0,13943.675,17345.057,0.0,10930.849,0.0,7148.419,0.0,0.0,7270.153,23598.068,14096.384,0.0,18970.141,11550.432,19992.602,21995.493,5939.598,0.0,0.0,0.0,0.0,16339.444,14087.539,13799.695,0.0,0.0
['1+60'],24966.632,58484.246,14236.914,12182.405,38033.95,84205.344,0.0,44491.312,34632.698,17590.37,82483.582,33807.36,121391.767,0.0,62420.355,70859.082,33459.857,36128.838,0.0,0.0,30799.962,24081.757,24336.061,54987.643,11652.61,52975.252,0.0,46237.515,0.0,0.0,82495.556,36114.533,0.0,26364.961,15617.709
['1+61'],11124.365,353525.608,0.0,50930.583,0.0,0.0,0.0,300760.761,0.0,8481.935,282187.872,207660.735,0.0,0.0,420202.589,0.0,394895.188,350438.206,0.0,0.0,212750.185,0.0,12822.629,237441.246,2514.877,0.0,0.0,0.0,0.0,67914.291,108533.154,576521.458,0.0,0.0,0.0
['1+62'],0.0,16916.312,9671.942,6627.527,0.0,0.0,0.0,8663.429,0.0,0.0,12888.549,6092.913,0.0,0.0,14299.371,5794.646,0.0,0.0,0.0,0.0,16852.082,9889.971,13277.049,0.0,0.0,0.0,0.0,5160.645,0.0,14044.095,0.0,8898.81,0.0,0.0,0.0
['1+63'],0.0,0.0,129903.761,392111.487,132401.528,0.0,117022.473,49209.379,49563.82,45440.25,55435.709,46681.069,54999.713,0.0,81038.258,0.0,46158.651,0.0,86042.845,87446.997,84798.985,68091.178,123876.073,0.0,32996.78,190418.481,0.0,106282.209,0.0,105742.868,95659.378,51712.363,0.0,95222.42,274476.645
['1+64'],22171.803,38174.021,20406.397,28710.637,68373.646,36703.752,23021.167,25564.714,83084.464,19607.285,23915.263,23850.569,51652.239,0.0,38412.782,29744.311,26844.725,30829.08,12951.574,53586.468,24916.33,18212.54,20302.543,54005.308,6394.9,39436.331,0.0,32450.934,81672.294,21729.578,31179.37,20402.966,28018.205,18086.911,19586.237
['1+65'],1117564.12,2202381.06,2853557.42,1168897.61,4109604.94,1611648.96,1172689.44,1341648.89,3727795.24,1056367.44,2038628.07,1144496.55,1630713.17,0.0,2868489.12,3019442.6,1432152.92,1312161.72,972821.255,1267991.92,1253630.1,1401401.67,2837085.57,1872972.81,1048745.86,1205659.14,0.0,2612727.9,2120132.68,1237603.53,1317870.05,2945216.91,1119443.52,1012837.65,1218359.55
['1+66'],670791.548,1063595.74,1073100.81,1018011.54,679560.545,0.0,954022.018,1096985.46,0.0,590699.507,1023998.86,1026313.94,946242.058,0.0,1097859.74,2248.864,1095069.45,992000.085,666058.651,1181237.81,1099504.35,1197751.14,977977.956,1061701.56,673598.711,885659.405,0.0,0.0,124090.125,1100563.56,698130.26,1059851.68,338657.659,769513.483,674712.514
['1+67'],61359.364,143710.729,79424.497,79702.792,55269.968,0.0,0.0,97161.777,57932.566,63569.986,148015.45,88289.027,195041.073,76858.408,111729.379,70027.977,75328.747,81313.609,72972.838,99560.479,90907.396,75187.455,99254.226,190891.869,53034.352,118187.949,5791.076,92370.132,31976.887,78982.99,120212.449,0.0,110477.147,0.0,0.0
['1+68'],13237.234,0.0,0.0,0.0,18566.414,102790.253,0.0,39647.771,0.0,19639.936,0.0,0.0,74332.973,0.0,18716.96,13988.404,0.0,30337.084,9734.341,24569.336,18438.569,0.0,0.0,43855.11,0.0,15285.717,0.0,0.0,0.0,23078.254,39433.595,23677.845,25267.403,24126.399,12911.649
