,63,10,73,72,60,18,69,43,42,35,51,32,30,56,15,1,6,70,20,37,22,78,74,65,34,23,48,28,12,3,7,54,64,4,75,29,27,62,40
['199'],2843.49646423,2572.0,2399.79259511,2988.83800238,2636.85155157,2795.49465692,2422.87227694,2301.31196494,2780.33960627,2586.50317743,2690.91212646,2435.23067961,2466.20569904,3008.72069311,2740.06180166,3307.0462757,4009.71955897,2582.14597662,2740.65761825,2609.4158277,2643.33579566,2334.29641454,2494.56571173,4051.92295054,2700.2448926,0.0,2340.60294624,2601.21118911,2868.38957934,4691.64403767,3985.01715267,5091.25116338,3011.98855779,4264.97372315,2450.17999014,2626.84916151,2841.0077997,2905.56318565,0.0
['200'],1847.06734395,2035.0,1741.53670815,3173.28242328,2054.13435715,1774.91724249,1849.66790128,1868.67444772,2060.50662689,1831.12284921,1850.63994538,1750.87753242,1710.0296397,1883.93523086,1694.57941947,2003.53006729,1959.84139625,3065.53349357,1791.9233379,2620.13455999,2131.50227241,1689.30877681,1633.5459071,1836.19080715,2034.6190868,1750.53562129,1617.70042662,1986.62685411,2395.1675648,1844.23156556,2108.96082021,1831.94126682,2079.89864791,1781.63022378,1496.24650445,1927.35807757,1864.44831466,1944.60574002,2058.3873692
['201'],5468.88056343,5306.0,8787.00574294,5008.29481535,6339.01812845,5280.37879641,0.0,3085.53881013,3754.37506394,3581.31209183,5695.93409659,3808.3808256,4674.00162663,6209.37331924,5410.852378,6544.45766492,6863.76171813,5171.43058746,4753.05319929,3631.2683061,5133.12153435,4262.27390206,4094.62751532,5487.6802378,4269.38339013,4475.01834609,2937.52733947,4842.96991661,5951.59704686,6601.74101628,5533.08413771,5113.97996322,5680.21128249,6363.13132829,4292.08997275,4599.29839986,4593.13995083,5659.0976845,0.0
['202'],6791.33027146,7928.0,7001.66423656,6660.95874584,6570.75508221,6144.4183707,7078.35151286,8309.15168293,6842.69074967,7360.46188867,6781.1439175,7089.05427309,7296.20585129,6550.34736785,5982.98138715,6170.62827431,6279.13942624,7991.19110301,6977.71195061,7728.20598172,6881.31736823,6456.86180302,6060.62273588,7240.30231036,7550.62125411,7372.33580868,7709.39038831,7179.97787684,7680.51782804,0.0,7005.29690886,6962.96782992,6689.59082598,7031.09719926,6358.74228746,6438.78652308,6491.87425225,6503.19725894,6922.25392279
['203'],8023.09115403,10335.0,5929.03863657,10997.49859641,9768.95003149,9478.55110746,7020.54939094,6626.54561333,8293.35585413,7480.73822069,7869.75565008,8356.66294346,6397.13037917,9228.8164667,7031.02937028,9014.66363812,8167.44476145,8623.47013362,8854.07146673,6900.48165482,8663.63543699,6242.64208218,6759.00546629,8737.57547169,7150.33082107,7893.17562662,6520.25106452,9436.47755702,9230.94258619,9798.74683461,9559.76768956,9379.03925254,7590.53416709,11229.73981675,7042.7406895,9048.29293043,6908.03519503,8509.06829065,7507.9739059
['204'],47444.03123549,49831.0,52725.58619802,53647.12699151,50663.77275081,48806.52642422,43935.63370986,50167.68761663,49136.85020206,48307.24643638,37177.22463801,49897.78774827,49262.19090197,51336.96697951,40405.64917078,43839.43686868,40943.29451843,49473.79453551,47517.63202127,51103.34265214,47235.4097496,52068.19877682,52861.83256051,48737.98241653,46385.65538085,44698.80016045,48178.98046426,55556.38282939,45508.18373126,45776.46207377,42556.35073519,39729.94211424,47612.72146087,45647.43772559,51529.50818738,54828.53914478,50711.33897322,47489.67740135,50490.25789068
['205'],2735.58824153,1500.0,2944.39278937,2889.27993428,1243.05501898,1193.13881301,1160.8592818,1279.64817098,2669.12602202,2622.47366925,995.62614708,1345.37607345,2562.66280267,2795.34385136,1373.87930224,2732.86387837,1364.11868109,2795.28519823,1195.00646683,1395.81713832,2833.28290318,1466.93939268,2618.93523906,2595.27347964,2874.08530924,1347.64383387,2577.25344533,2573.99712262,1293.05839937,0.0,1497.85363218,1280.76787079,2650.91907538,2877.83902247,2727.4436281,2580.60181711,2513.51751235,2525.49146867,1520.48126227
['206'],2505.99627833,2133.0,2165.37772889,2090.71943014,2104.75650724,1953.64154816,1749.71839881,1746.53140196,1809.9705305,1939.03432467,2115.98905519,1948.62892885,1795.76928738,2565.88332808,2294.93003894,2433.55603295,2175.68295971,2202.77855826,2105.04083216,2047.27786756,1897.19625954,1936.12715081,1973.17038559,2485.00917706,2007.17059997,2119.56114252,1819.0299557,2087.54568403,2421.1117542,2172.29198828,0.0,2243.33254386,2559.78652231,0.0,1893.20986277,1804.80261493,1927.10891116,2058.0599839,1906.57831236
['207'],74356.80116181,84942.0,82013.23751421,86275.97383726,86670.74564439,79284.5671569,78018.41405494,90601.60185774,81161.47395709,81488.90106245,79718.13000006,87650.5290597,79074.58089498,85113.77045547,76476.71555699,76686.33499013,71869.07373145,87190.25851632,78930.23577067,83496.54260543,81503.23283553,79015.64257282,81538.57549782,76916.89544809,81769.04228782,79679.14972692,84551.33801862,83285.24874856,79470.16541486,74825.64251649,86213.1217565,82314.62148794,78101.75155757,80244.34599006,75914.05121983,76789.09062966,82431.78810598,74786.76847777,86491.71595435
['208'],2043.36847248,2022.0,1973.58374744,1980.68156539,1984.38828369,2016.5032005,1971.29319948,0.0,1842.96796758,1897.4434435,1876.72126814,2010.84285132,2036.31663224,2237.7762247,2125.60037704,2847.70035783,1940.10731044,1862.16372564,2012.39558105,2069.90630239,0.0,2102.61312951,1796.18298131,2047.43399735,0.0,1917.53134767,1777.82215735,1903.85073519,2077.61068663,2106.42657523,1872.85122483,2014.90810551,2053.36638563,2254.09388861,1870.00277413,1726.18212946,2012.23274036,2060.32906878,1524.06730298
['209'],5116.45689992,7324.0,4823.26345954,5939.94873685,0.0,4424.96729204,5652.56583895,0.0,0.0,6619.69457275,5055.24073315,7145.71338106,5635.00017763,5539.2199218,4612.95048632,7292.11644612,6469.08000208,6485.9590882,5544.64237016,4843.67602522,6008.92556303,4949.17409387,4428.27268961,6166.67620631,6939.89242199,5314.66818712,4041.89633523,5754.64114418,6975.87364411,6480.14333064,7215.7656432,4551.44216726,5024.97976168,7019.46016318,0.0,5308.03895267,4498.55791838,5486.64723381,4493.30901326
['210'],4658.42093333,4876.0,4582.92902599,4850.04988605,5107.21247616,5122.60837485,4509.76972025,4472.49021757,5304.03247965,4605.34703083,4510.93486686,5185.97482319,5601.65698131,4850.83835196,4453.88322817,5277.59139676,5046.99244395,5319.30229623,5357.00641855,5133.08179708,5480.03092233,4589.42467138,4986.73970178,5536.42866631,4782.89883137,5175.69971552,4206.72752862,4991.51336289,4633.63222567,5782.22328076,4725.39701508,5065.11304357,4869.24691783,5272.74104764,4950.43843471,4756.53937079,5025.85274929,4909.16513249,5007.30818211
['211'],6409.05965273,6962.0,6867.88201493,6931.33749921,5503.19018356,6167.83741765,6738.7640466,7739.53131066,6590.93252598,7870.79324136,5980.56070584,7103.49679081,7784.44551166,6110.72673913,5750.79450227,5165.19824664,4364.93310341,7197.78290008,6461.71308367,6469.35042267,6344.46087272,7483.71937789,7659.48867863,5978.64655349,6611.65426689,6503.49091058,7451.54730721,8072.37247398,6428.9701317,5174.23485256,6248.8915083,5893.57779761,5699.82208505,0.0,7586.27513397,7845.86197622,7759.27348708,6340.95769019,7363.33693048
['212'],2964.03224491,4062.0,2736.02401939,3205.76979287,2767.34420514,1413.7708869,3086.39246809,2305.87806011,3271.63478065,3973.61526824,3073.06020342,3749.49979183,2834.17168697,1575.12854532,1127.5816122,3558.70919879,1624.36193761,3053.29583492,3049.08421371,3076.27616748,2898.11514946,2702.19550032,2986.06451687,3526.13632877,3940.00154808,1557.8482447,3210.67617424,3079.72519164,4004.74507477,3100.74098386,3665.57475893,3260.44633655,1677.30040714,3523.69452488,2626.06529352,2817.61945713,3094.01473651,3112.0499095,3548.98495886
['213'],4302.55339037,4625.0,4257.35282291,4054.6333209,4447.99958827,3753.21041902,4549.50867907,3885.74698842,4014.68817872,2662.94047255,5957.88129474,2915.16665297,3758.25455634,6133.24389329,3968.98465091,4347.90457895,1773.60096149,6016.84883968,3405.59252177,1443.4559485,3330.33012466,2698.70278748,2593.82216143,1673.69604545,4421.49375468,4372.25174524,0.0,2699.86218016,3017.82811025,6092.55070766,3006.39095646,3210.44297691,4203.63320743,4803.76849363,2373.23016991,4503.33516024,1483.75563405,3974.30216295,0.0
['214'],11153.57757226,12771.0,10078.65533409,10295.35222138,9293.1018206,9230.80224237,9259.17740428,13043.0508489,11297.3447562,12427.80492381,10740.96909474,13193.79541565,11183.06987914,9667.36484998,8578.08673582,11866.02898998,11057.25495113,10621.26790937,10314.11371522,11762.02223386,9960.28036257,10110.23943335,9922.05738744,12289.24669158,12638.88450155,10186.73930922,11773.65667121,11265.48960935,9217.4516077,11241.45270904,12968.93383813,10874.59428178,10638.28360014,11806.9368063,9558.8776684,11241.57323826,11255.26186149,11709.61251038,11153.78196401
['215'],2770.02703601,2722.0,0.0,2735.22692364,2718.97192839,2900.26407749,2426.48490956,2560.43786575,2714.3447321,2943.95993989,0.0,2865.17332241,2596.00599899,3039.81581075,2378.31206942,2683.99729136,2278.05352981,2452.63075584,2751.21214052,2826.17241403,2753.66435512,2177.12433675,2799.51022587,0.0,2540.12871939,2436.03556105,2976.38040648,2982.20812004,2193.84065511,2609.28367106,2148.49048097,2344.47570314,2457.11820303,2489.16201741,2591.86537341,3229.22082222,2641.20325615,2760.34175349,3122.24611403
['216'],3324.49162714,4092.0,2152.35468077,3027.61324996,3896.78062057,3223.20040911,2827.48713035,1533.06645283,1684.09141865,2578.63463235,4117.44708436,0.0,2417.38173301,4415.50670499,3051.78231562,5360.66459467,5148.12963369,3336.8015938,3133.52039194,1797.1741141,3033.46668117,2011.80259567,1730.41063512,3511.04752947,2567.57720622,3200.94605601,1017.24393639,0.0,4224.75180083,5128.63572044,4212.57979436,3802.52821265,3108.88899397,5577.63139292,1655.03184777,2418.73611174,1884.54699656,3193.73696509,1957.97822924
['217'],13843.24742115,17237.0,12221.53870713,15134.92231079,17939.36505667,12789.26479728,12386.51304206,12464.29828629,11924.29606082,14745.65349046,18726.38974141,14592.49770836,12758.53590514,18259.26752776,12616.34261206,15826.6658669,15862.504844,14339.47653132,13561.38840282,12146.70562607,15600.68578886,12927.69445739,11434.82134973,15394.05731682,14572.85913661,14686.28150323,10705.78601113,12411.88216043,15848.78641667,14152.19730908,16546.90232186,17577.31735357,16162.76203877,17356.63931263,12013.94336141,11905.22263029,11314.37563178,15107.56711444,12516.47743491
['218'],44942.62679643,49023.0,40781.08324188,46970.44855072,48210.28587625,48182.84022651,42795.24601291,43678.12485836,47226.665233,45730.85995977,36970.84199704,46873.74673097,47915.36393644,51501.0205312,44352.82621371,41580.57888428,42381.41602128,45843.28913394,46444.58892299,45508.1643963,45984.26113719,40948.56533279,42620.48032885,45182.82916603,48623.85074503,49416.72138127,42903.20490989,45504.18701793,48230.24808242,43328.04200768,45741.15934969,37026.35137368,44759.9264768,42322.73651767,41709.24541535,47028.92451295,41971.95917488,47833.4437603,44359.32361853
['219'],2007.78171819,2295.0,3677.23522468,1071.03521684,3235.31785935,2195.22750616,3951.01587507,3693.97099134,1889.40880496,1971.63258288,1733.84097824,0.0,3541.52378028,2410.40773988,2529.68252476,2217.32138544,1973.40858024,2320.05612039,1963.14114375,1881.73300218,3549.84983574,2811.63383597,3103.25887916,1941.81240225,1900.80771347,2287.72467119,1688.34236665,2062.59945641,3157.92673297,0.0,1939.09011584,1987.6335457,1887.25135218,3007.01012295,2122.83789774,2163.21953397,2939.13665837,0.0,2145.64769322
['220'],1195.02616846,1515.0,859.52117615,1172.68924427,1175.55881885,1124.11425358,0.0,1020.52227017,1207.46177187,1097.10000051,0.0,1149.84660283,1007.44086016,1381.05212143,0.0,1210.6696931,1364.11868109,1098.32986446,1132.85205786,1020.66150814,1046.4152031,1062.94894089,895.69976898,1201.30055967,1049.90462152,1058.02886784,1025.48549606,1409.46186054,1324.19142664,1119.71202195,1188.02656133,1101.21035208,973.61866824,1283.56507957,0.0,1114.56099986,1002.56954397,1237.78580068,999.31001199
['221'],17428.32592652,18202.0,17466.27536049,19634.94698898,19774.13676341,17008.39099244,16814.39642293,15119.48262679,16410.72537714,11498.19252583,15535.3966003,16939.96231878,12384.61577501,21661.50229584,14775.29580129,19163.03209481,17999.95301247,18962.25208899,17679.99754073,16515.18451973,15969.2059256,12336.26174987,13207.08711425,18004.41959575,16101.96859083,17019.55046343,15346.96147092,14980.20968587,16917.68701968,18126.92165849,15581.09655617,16176.08684365,18666.02330664,18770.53919629,12635.64905183,16985.49341183,16337.86383025,18699.52847554,16234.00630728
['222'],9893.11769429,9373.0,7521.40224803,9373.13011686,9336.97435068,8503.57920551,8160.93708789,6301.21133257,7123.78002855,8266.46865138,10209.13690456,8002.26577795,7528.41739708,9737.06080331,8725.60878975,11269.8566285,11316.26482729,9193.54106606,8976.03483528,6753.99231351,9420.01164358,7666.50468317,7701.34380802,9662.63493648,8901.31554389,8912.66701914,5815.00902991,7664.16147656,8598.94213256,9759.48091528,9673.01482581,9489.27393175,9331.28128839,10434.93025252,6248.81397285,7830.8315893,7935.43252252,8923.1762808,7164.90934437
['223'],1764.41423719,2081.0,0.0,0.0,1574.91133626,1444.58542236,1337.87828016,1271.65750444,1459.21999555,1582.70164008,1792.80744709,0.0,1394.46010313,1729.53188809,1507.29055101,2063.39163637,1895.70561739,1580.69757653,1642.98730131,0.0,1542.32501675,1158.41642517,1474.49641542,1930.20563356,0.0,1552.00923329,1240.94341315,1477.49702677,1735.14738663,2202.69140969,1834.38993328,1647.83798815,2978.53483578,2069.06501494,1409.52527847,1551.59840438,0.0,1816.40244444,1536.02077202
['224'],1634.69477798,1342.0,0.0,1176.88116293,1490.5410861,1576.47163413,1158.45086005,0.0,0.0,1098.22407838,1426.5349579,1052.08186752,1168.20269955,1460.39828368,0.0,916.24850638,1443.0550243,977.99288767,0.0,921.81097702,1143.09486861,933.71856582,956.6886718,0.0,984.71446528,1444.57142331,1173.83357012,1369.77468023,1153.99754422,1289.44212482,1147.42853136,1152.35015171,0.0,1131.11990693,1021.11190018,1165.4330787,1170.45265156,1473.77062794,1031.58437841
['225'],6885.46297637,4862.0,4401.79026573,5909.55732658,5451.4430968,4055.19286652,6189.64388841,2931.4330982,2945.3267917,4025.32285023,7023.81361622,4288.31679896,4915.73979993,5538.14767637,3368.63403145,4452.96774102,6660.25395829,5379.47078463,6924.93933921,4258.90963024,3552.1246514,3208.63886208,4732.02134291,5349.55969036,2669.36534491,3576.97839094,2561.94769166,6815.98973747,4566.17733325,4438.31552591,4404.88625213,5050.33932367,6996.44220721,4799.1136792,4270.10430983,4607.39168512,5453.83644612,7602.56888209,3225.0459478
['226'],16301.02938721,19505.0,15178.95454462,20366.43679461,22635.97564873,20592.73775714,18190.80945104,12999.6729448,13459.28794894,13958.7989819,16907.50097156,13979.24618686,16158.35110106,23889.62831162,19843.64045408,20326.05686557,21888.8012959,22415.31144004,17644.8157998,13232.87049822,19449.67388375,15660.16013566,15916.90777713,17081.6814847,14775.29172704,19280.41568212,11949.08415561,16943.02423179,19141.62293449,20480.34353267,18042.61921562,16521.56460117,17209.05603415,21576.22859507,15030.86488466,16585.45388284,16453.72682,16127.52076688,14454.13476678
['227'],19125.01053457,21166.0,14740.90656229,20795.06047728,22177.00148788,17921.73382348,16450.72473922,15161.7190071,14381.99406004,19538.72152547,24219.34310869,16927.74172686,16317.92211201,24664.86176176,17539.73081186,20333.38685362,21782.73058471,21693.28957927,18244.07812026,15115.79447065,22067.98670716,15808.01831254,17961.82981311,19480.80057343,20699.59013605,18947.59203165,15419.95814228,16052.89747353,19978.06360053,19226.36739949,21141.95829334,20597.97485185,19391.62300134,26036.70452436,14008.53155876,17889.62899471,15447.61044982,18642.8013536,15453.44477877
['228'],6018.75331529,9007.0,7929.85239372,7857.75152238,5010.46792264,6234.39681425,7608.20429708,10958.62840447,8133.2571779,8834.12797542,6657.54112703,8885.48128447,7742.76651626,5934.87848765,6171.55305609,4992.94352744,5064.25976903,8258.37998369,6912.03936754,8502.33664718,7306.70789644,7885.38135446,7310.29731342,5688.47733618,8557.06577148,6581.7336635,9903.99999182,8734.58142534,9134.43020165,4423.11581521,9353.57243207,5840.16511799,6050.50937787,0.0,7476.34681936,8303.71068571,8663.71417238,6177.58357901,8714.07893234
['229'],9112.50501941,6292.0,3837.06354256,4557.66355973,5808.04802079,7558.1892576,4276.15281085,4058.11708103,5255.14738767,4913.34436704,9482.26177895,5053.77023794,5958.90551328,5744.01880006,4895.16658949,7198.04826614,9559.93119088,6540.00874727,7795.10106482,3989.75035272,5176.34303187,3911.83838048,3959.49524043,5970.5218154,4516.41977166,6986.96105549,3874.7104105,4814.62193068,8633.18846256,11023.59018893,7993.53842795,8024.40278228,8361.12335001,7974.86082531,3821.84107136,4599.29839986,4286.93062077,6743.72025595,4639.14133558
['230'],5170.41101127,2039.0,3184.72722292,3336.7672509,2752.72002845,4401.54824509,2674.55234945,2836.68662345,2876.88766293,4157.96403882,4894.21691437,3727.28053381,3736.81964442,3063.40521034,2541.22772898,5387.54121752,5030.95849924,3829.36735475,4696.76241381,2979.80757686,3331.46753249,3205.14614924,4886.28739124,4634.5827389,4134.42832984,4239.12228505,2886.90061578,5014.19175164,4885.80974657,4834.77464681,3972.19672215,2904.74061911,4801.18589718,5513.62769448,4497.28949336,4764.63265606,3475.88969252,4839.95804372,4602.08558155
['231'],5057.9109493,4884.0,4846.94172886,5083.74935117,6099.406618,4881.02241685,4313.48334792,3858.35041741,3872.92141199,5355.1069697,4356.71487141,4874.90521083,5640.95431983,5384.81657904,5634.0596596,5547.57928997,6203.90322412,4673.76580208,5605.62405444,4665.03048704,5602.87096791,4560.31873105,4795.40196742,5520.17919014,4622.78265815,5332.18522136,3924.15976851,6151.51294723,2220.82261208,5226.16719746,4604.67129437,6792.50183114,6522.32221592,6453.90020971,4570.57503644,5952.03322334,2926.13162891,5400.42200847,5576.29330855
['232'],1283.41907429,1490.0,990.93557085,1293.20690566,998.94376186,1511.14481895,1081.38136416,1756.80511609,1203.79538997,1319.66741865,1356.2287835,1186.50837857,1228.93494998,1135.50791661,923.61633764,1418.35268788,1459.08896901,1062.63669338,1021.44321159,1395.81713832,1321.66789783,0.0,1475.69227626,1096.83964144,1433.03975029,1226.1923965,1744.85591867,0.0,1468.44111967,1404.70659767,1348.28194281,1146.66795175,960.92932541,1249.81767494,1033.32615736,974.66278308,1038.03780613,1499.86510403,1200.12829192
['233'],14380.49261504,16464.0,9473.67555308,12703.60948978,7804.81060784,11183.21120911,7480.55794452,15686.81995148,12011.06709909,13058.41260853,4121.98296657,10769.67436505,12152.40422923,3110.58400952,10100.77089246,6926.83870825,6393.84379996,10275.55405231,9873.16922893,12008.55307655,11872.26292389,9051.94744292,12873.44193996,10162.88666712,4675.39225793,10614.15494457,14671.15357799,12068.30457094,5130.72289445,10781.66146021,12664.44861333,8833.54805646,9295.52041313,3283.97158165,12493.96366855,13777.08389459,13962.67254036,13730.2325938,13019.71848162
['234'],6606.50874108,5258.0,3831.14397523,4092.36058881,6330.0186351,5825.17978334,4037.71905795,1807.03216295,2307.37634138,2869.77080051,6489.71348493,3157.35656545,4803.80192657,6341.25950785,4358.95599347,7029.45854096,7050.00215289,5129.61858705,3993.12759526,3731.30980748,4041.21001807,2746.43652963,2587.84285723,4963.0542929,3127.98381248,6303.7967203,2825.67760109,3567.31054967,7209.37134865,5677.09194838,4736.08070718,8176.68574119,7054.12103826,7732.81047485,3884.13378297,3091.63497265,4268.01421429,4502.99893941,2899.91158983
['235'],17261.8717532,15533.0,8360.79689526,9471.6402053,11494.60288136,9579.62278377,3212.83460978,7537.48159945,10677.72621538,14015.00287536,10084.40014354,13188.24060114,11348.59503229,8322.76907337,6809.10488915,12139.68187722,12056.29304488,8758.08437885,7771.64657087,10730.64199342,11912.07219792,7782.92844449,11763.68308067,3594.61626406,11984.69556526,11737.58074022,9952.27198417,11057.98235233,11620.92131311,11680.97767693,8345.03189799,11001.87556087,5702.12923829,4474.44037258,8151.79524136,7696.71429056,10492.69422487,11228.56651635,7344.21138001
['236'],17858.81085752,17662.0,17130.04393621,18270.47746616,16464.57308393,15765.9489227,15928.09722024,15901.4264244,17431.20167219,18340.45451672,15634.05203856,18828.59925096,17277.72983457,16308.85307988,13856.81066553,18422.70330165,17760.67722212,17872.08066363,17420.82538256,17377.44698402,17997.20408553,16258.57826886,17855.39819837,18064.77479295,17484.68611525,17737.7488671,16035.72038619,17905.72183404,16827.40124059,17962.25812585,16101.39236136,16873.86099863,17272.50274831,18967.20510604,17914.65100465,16476.77262351,16191.26167995,16977.29305351,16840.04718776
['237'],7948.47376599,7674.0,6593.21409087,7714.17830838,9523.7138377,7888.52107773,7480.55794452,5636.84448555,6009.19993144,6521.89979811,5355.74293016,6138.07002959,6987.78128536,8656.23740394,8000.8265248,7891.95380164,7907.20150493,7835.16095513,6969.50287772,3140.58856123,7682.05248017,6577.94251479,6421.77270948,8607.57966233,6364.61788536,7429.55812051,4897.84117522,6471.27822854,6982.10024956,7789.85173641,7913.41073722,8391.47289964,8566.45998858,8498.52744889,6446.68493915,6761.36175021,6509.60838334,7677.44868305,6549.30568865
['238'],4854.72206187,2667.0,2110.91770947,4423.52216271,5316.45069655,2152.08715652,3379.01571029,3369.77823437,2039.7304628,2239.16311579,2787.29962362,2405.23468128,4057.15249475,4833.68242499,4532.13405678,6950.05033707,3457.1651565,2494.44275625,2483.83090948,2490.31880225,2361.25865396,4013.12705283,3992.97934394,5409.91488756,2370.86305056,4682.88715235,1949.71754475,2121.56326715,2489.6044142,4941.17262174,2602.54739515,5127.61724312,5555.6250074,3253.71528784,2098.40938338,2078.81813045,4283.38379456,2308.79386286,2100.22451085
['239'],3232.65484186,3576.0,2108.54988253,3103.06778578,3936.15340398,2890.40342614,2383.13331813,1924.60911353,1701.20120085,1864.84518529,4036.93517497,2330.80016689,2511.45717976,3466.56949423,3118.48794,4261.16638701,4416.73507864,3327.62334981,2800.46657782,2152.08324996,3165.40598938,2042.07277362,1744.7609652,3362.48089021,2414.32315472,2499.0968843,1519.97907625,2576.26496149,3574.07153084,4054.52283061,3592.92565266,4348.01940873,3317.68636239,4439.52926434,1846.79568549,2663.84703702,2034.69597307,3083.68634853,2055.99667539
['240'],2168.49609243,2346.0,1091.56821544,2168.26992529,1091.18856869,2122.50520248,0.0,969.15369952,0.0,1167.91690628,2157.94596572,1013.19816597,988.38760512,2283.88277844,1121.16760986,2552.05750644,1339.45107383,2000.85719042,1831.79597762,0.0,2265.71639628,993.09468409,1002.13138371,2375.90555135,940.11067417,2112.55432883,1067.87066008,1195.15108689,2240.54019602,2480.08613006,2138.87515808,2728.59242037,2582.85805473,3033.77530594,0.0,1916.95242508,0.0,2314.46657506,0.0
['241'],9734.69923969,11654.0,7882.49585509,2974.16628708,2942.83432547,3353.85403946,8087.48022462,8827.40348456,3167.7539602,10160.53986128,3502.83504367,10276.40683688,8972.89229468,3151.32933608,5581.46484037,11317.50155083,11639.4104823,9618.79970439,9407.59752399,8810.7979431,8928.65146125,2775.54246996,7868.76432558,10248.77675545,11300.77076824,9225.63803082,8833.77460041,5897.51499328,11415.44333312,4072.25582643,10503.13770185,3529.78261461,3475.72635949,4007.79522579,2820.27198266,8374.23788591,8525.38794992,10306.18351364,9420.52895278
['242'],5961.35532449,6060.0,7138.99819859,6424.11534172,6515.63318544,6035.95120588,5574.29213219,6542.07285271,5974.98036706,5838.46045353,4729.79118393,5925.87611545,0.0,7016.77413246,5735.40089665,5561.0176014,5452.77458326,7021.35665444,5223.31580302,6284.75003322,6537.82020373,7758.47945462,6921.6425405,6397.65090329,5908.28679169,0.0,0.0,6912.37288964,6760.01798836,5577.02718624,5332.23072626,4430.97952813,5647.91113709,5884.84914542,6164.53559832,5393.5965398,6847.73914935,5871.25712055,0.0
['243'],2706.88924613,2723.0,2203.2629598,2296.12344432,2598.60370483,2694.42298061,2368.68278765,1531.92492904,1190.35198967,1533.24221383,2644.41933371,2508.5542311,2784.1568925,2418.98570337,2439.88649193,4369.8945431,2990.94737942,2388.38304789,1431.89685575,2427.19737876,3027.77964202,1298.12493876,2416.83475714,2731.07267334,1382.71752442,2536.46655733,2616.10651234,2354.01675179,2892.25823358,3164.0731118,2851.47742104,3011.56597834,2828.56987503,3408.4878677,2252.30902383,2411.79901008,1253.21192996,2922.58132223,2467.19601047
['244'],9270.92347402,10403.0,6932.99725554,12001.46311474,11677.96755837,5475.12666051,10703.02624128,6084.32181206,8446.12176656,8793.66117212,6088.28790854,11830.64393577,8173.8464115,11241.42114986,5736.68369711,8577.30768441,11802.21669017,9348.55140904,8877.52596069,7385.20654841,8835.38401924,7899.35220582,7225.3911938,9049.79754951,9563.51028884,8574.00435725,7782.38705967,5873.70268509,7003.89336866,11081.85574664,9236.05181899,10985.96540098,8666.82115461,9566.80736099,7464.13256218,13054.46913845,7415.23134404,11694.86345867,8698.53942258
['245'],36329.48429697,37933.0,32147.98624949,35810.51310635,39075.80012595,37660.29265767,31934.46814723,32859.90388032,33410.51611262,35074.6017581,30036.61205464,34041.01425824,35341.40643949,42449.12456143,35235.96328093,36129.51110365,34598.78593298,35839.00318185,36611.29233377,34358.30087328,35781.71290695,31611.37967463,32930.41994432,38116.62838605,36131.35817328,36074.58030506,31546.33568484,38055.47023445,36661.21514809,34892.2025663,35672.84791625,30603.19253988,36202.69510119,35787.3770554,30539.30722502,37712.39698504,32577.59880184,36381.37238352,37144.20970418
['246'],4382.91057749,4281.0,2158.2742481,4254.79743677,3870.90707719,3745.81493051,1995.37741694,1987.3929221,1774.52883881,3373.35768599,2755.54844808,3164.02234286,3015.17760984,4317.93237033,2230.79001549,4131.66993144,4298.33056383,2774.88910047,3721.05546542,2283.08997796,3881.97292194,2428.59966121,1936.09869956,2989.90361518,3696.3962274,3655.22114386,1928.52496274,3249.81310724,3752.56755387,3045.00871127,4475.39861998,3679.79269353,2864.33075029,4246.35446542,2034.89524605,3473.17556389,3038.44779244,3889.21148005,3205.92039733
['247'],66288.93957496,96684.0,80590.17352836,66648.36270593,40568.59108539,52363.75639771,64295.22694359,129245.6067928,105605.24207358,113249.72126164,66266.97127942,105853.65619723,85931.37105195,39747.06606298,42258.01304793,47001.10504803,46450.33783765,64725.99644166,64172.66817631,102814.0801341,64908.45260373,76936.31419558,80447.95041197,60780.00493496,116061.35184301,67969.59624147,126374.89861176,84983.8600656,92251.31087765,44641.55034112,89580.62150588,67054.5052777,61309.13668365,46372.42507335,79495.27142476,85125.17445644,91145.1578454,67388.41723466,102224.87190873
['248'],3526.53255475,4123.0,2702.87444235,3032.85314828,3121.6992558,3104.87259294,2767.27658669,2643.76910258,2688.68005881,3241.84057528,3532.3182781,3298.44885391,3339.08294549,3449.41356726,2883.73545418,4261.16638701,3929.54983539,3049.21661536,4188.97261976,2829.74532479,3138.10820148,2463.52678961,2856.91154617,3683.98838299,3013.61511733,3278.02100665,2845.69281743,3004.88650878,3900.9683172,4062.12268596,3514.93470034,3826.39345248,3340.75789482,4240.53594738,2853.25047705,2903.17704425,2760.61307212,3662.3029923,2954.89754743
['249'],6678.83020949,7374.0,3709.20088825,5046.02208326,5221.95601637,4782.41590338,4427.88338087,3751.04718095,3518.50449514,5142.65625239,5005.34602874,4672.7099628,4139.31965711,5579.96524837,4129.33470953,6538.34934154,6897.06298792,4510.59701999,4829.28030464,3480.01508377,4687.2576652,3619.61473956,3808.81677462,5861.41818969,5010.49253473,4933.96464306,3606.27103839,4303.22426447,5646.49337959,6703.07242098,6544.82977942,5739.02195872,5966.29828453,6633.11056534,3231.8924496,3814.24972879,4217.17637184,5821.33725325,3754.5846264
